id,FirstName,LastName,KnesstetSiteId,ImageUrl
30805,ג'ידא,רינאוי-זועבי,1069,https://fs.knesset.gov.il/globaldocs/MK/1069/1_1069_3_17748.jpeg
30806,אמילי חיה,מואטי,1062,https://fs.knesset.gov.il/globaldocs/MK/1062/1_1062_3_17743.jpeg
30807,גלעד,קריב,1066,https://fs.knesset.gov.il/globaldocs/MK/1066/1_1066_3_17753.jpeg
30808,אפרת,רייטן,1068,https://fs.knesset.gov.il/globaldocs/MK/1068/1_1068_3_17773.jpeg
30809,גלית,דיסטל אטבריאן,1059,https://fs.knesset.gov.il/globaldocs/MK/1059/1_1059_3_17778.jpeg
30810,מיכל מרים,וולדיגר,1060,https://fs.knesset.gov.il/globaldocs/MK/1060/1_1060_3_17793.jpeg
30811,איתמר,בן גביר,1056,https://fs.knesset.gov.il/globaldocs/MK/1056/1_1056_3_17788.jpeg
30812,שמחה,רוטמן,1067,https://fs.knesset.gov.il/globaldocs/MK/1067/1_1067_3_17818.jpeg
30813,אבתיסאם,מראענה,1064,https://fs.knesset.gov.il/globaldocs/MK/1064/1_1064_3_17758.jpeg
30814,אביגדור (אבי),מעוז,1063,https://fs.knesset.gov.il/globaldocs/MK/1063/1_1063_3_17738.jpeg
30815,אלינה,בדרץ' יאלוב,1072,https://fs.knesset.gov.il/globaldocs/MK/1072/1_1072_3_17963.jpeg
30816,מופיד,מרעי,1077,https://fs.knesset.gov.il/globaldocs/MK/1077/1_1077_3_17927.jpeg
30817,אלון,טל,1073,https://fs.knesset.gov.il/globaldocs/MK/1073/1_1073_3_17938.jpeg
30818,גבי,לסקי,1081,https://fs.knesset.gov.il/globaldocs/MK/1081/1_1081_3_17968.jpeg
30820,סימון,דוידסון,1085,https://fs.knesset.gov.il/globaldocs/MK/1085/1_1085_3_18028.jpeg
30821,עלי,סלאלחה,1086,https://fs.knesset.gov.il/globaldocs/MK/1086/1_1086_3_18081.jpeg
30823,שרון,רופא אופיר,1087,https://fs.knesset.gov.il/globaldocs/MK/1087/1_1087_3_18122.jpeg
30824,גדי,איזנקוט,1092,https://fs.knesset.gov.il/globaldocs/MK/1092/1_1092_3_19647.jpeg
30825,דן,אילוז,1116,https://fs.knesset.gov.il/globaldocs/MK/1116/1_1116_3_19861.jpeg
30826,וליד,אלהואשלה,1093,https://fs.knesset.gov.il/globaldocs/MK/1093/1_1093_3_19652.jpeg
30827,עמיחי,אליהו,1096,https://fs.knesset.gov.il/globaldocs/MK/1096/1_1096_3_19667.jpeg
30828,אביחי,בוארון,1126,https://fs.knesset.gov.il/globaldocs/MK/1126/1_1126_3_20040.jpeg
30829,דבורה,ביטון,1094,https://fs.knesset.gov.il/globaldocs/MK/1094/1_1094_3_19657.jpeg
30830,בועז,ביסמוט,1095,https://fs.knesset.gov.il/globaldocs/MK/1095/1_1095_3_19662.jpeg
30831,אברהם,בצלאל,1097,https://fs.knesset.gov.il/globaldocs/MK/1097/1_1097_3_19672.jpeg
30832,ששון,גואטה,1125,https://fs.knesset.gov.il/globaldocs/MK/1125/1_1125_3_20029.jpeg
30833,טלי,גוטליב,1098,https://fs.knesset.gov.il/globaldocs/MK/1098/1_1098_3_19677.jpeg
30834,יצחק,גולדקונפף,1099,https://fs.knesset.gov.il/globaldocs/MK/1099/1_1099_3_19749.jpeg
30835,אליהו,דלל,1100,https://fs.knesset.gov.il/globaldocs/MK/1100/1_1100_3_19682.jpeg
30836,שלום,דנינו,1101,https://fs.knesset.gov.il/globaldocs/MK/1101/1_1101_3_19687.jpeg
30837,מטי צרפתי,הרכבי,1091,https://fs.knesset.gov.il/globaldocs/MK/1091/1_1091_3_19743.jpeg
30838,יצחק שמעון,וסרלאוף,1102,https://fs.knesset.gov.il/globaldocs/MK/1102/1_1102_3_19692.jpeg
30839,יאסר,חוג'יראת,1103,https://fs.knesset.gov.il/globaldocs/MK/1103/1_1103_3_19697.jpeg
30840,אוהד,טל,1090,https://fs.knesset.gov.il/globaldocs/MK/1090/1_1090_3_19702.jpeg
30841,אלמוג,כהן,1104,https://fs.knesset.gov.il/globaldocs/MK/1104/1_1104_3_19707.jpeg
30843,סימיון,מושיאשוילי,1120,https://fs.knesset.gov.il/globaldocs/MK/1120/1_1120_3_19940.jpeg
30844,חנוך,מלביצקי,1105,https://fs.knesset.gov.il/globaldocs/MK/1105/1_1105_3_19712.jpeg
30845,שלי,טל מירון,1118,https://fs.knesset.gov.il/globaldocs/MK/1118/1_1118_3_19926.jpeg
30846,יונתן (יוני),מישרקי,1115,https://fs.knesset.gov.il/globaldocs/MK/1115/1_1115_3_19849.jpeg
30847,ארז,מלול,1119,https://fs.knesset.gov.il/globaldocs/MK/1119/1_1119_3_19933.jpeg
30848,צגה,מלקו,1122,https://fs.knesset.gov.il/globaldocs/MK/1122/1_1122_3_19962.jpeg
30849,שרון,ניר,1106,https://fs.knesset.gov.il/globaldocs/MK/1106/1_1106_3_19718.jpeg
30850,צבי,סוכות,1121,https://fs.knesset.gov.il/globaldocs/MK/1121/1_1121_3_19949.jpeg
30851,משה,סולומון,1107,https://fs.knesset.gov.il/globaldocs/MK/1107/1_1107_3_19723.jpeg
30852,לימור,סון הר-מלך,1108,https://fs.knesset.gov.il/globaldocs/MK/1108/1_1108_3_19728.jpeg
30853,משה,סעדה,1109,https://fs.knesset.gov.il/globaldocs/MK/1109/1_1109_3_19733.jpeg
30854,צביקה,פוגל,1110,https://fs.knesset.gov.il/globaldocs/MK/1110/1_1110_3_19738.jpeg
30856,יצחק,קרויזר,1114,https://fs.knesset.gov.il/globaldocs/MK/1114/1_1114_3_19866.jpeg
30857,אליהו,רביבו,1111,https://fs.knesset.gov.il/globaldocs/MK/1111/1_1111_3_19753.jpeg
30858,משה,רוט,1117,https://fs.knesset.gov.il/globaldocs/MK/1117/1_1117_3_19896.jpeg
30859,נאור,שירי,1112,https://fs.knesset.gov.il/globaldocs/MK/1112/1_1112_3_19758.jpeg
30860,אושר,שקלים,1123,https://fs.knesset.gov.il/globaldocs/MK/1123/1_1123_3_19975.jpeg
